gene,control_mean,treatment_mean,log2FC,p_value,neg_log10_p,regulation
b2576,-0.09461452499999945,-0.1878693174999992,-0.09325479249999974,0.231813476625992,0.6348613196486487,ns
b1978,0.1163389379999997,0.3498919719999998,0.23355303400000008,0.23196012578695585,0.6345866644152603,ns
b0047,-0.15780893899999965,0.03968013199999995,0.1974890709999996,0.23223723465953366,0.6340681484614985,ns
b0005,-0.6957219195000004,-0.6751743529999992,0.020547566500001224,0.2322745652791493,0.6339983440684039,ns
b2848,0.34867117350000004,1.0507028755,0.702031702,0.23233140064085422,0.6338920893670048,ns
b1996,-0.2416492615000005,-0.05300492550000025,0.18864433600000025,0.2324350900182719,0.6336983072157669,ns
b3526,-0.044871362999998554,0.1024252865000003,0.14729664949999885,0.23246324789230519,0.6336456986846859,ns
b2938,0.0299365834999996,-0.0655788724999997,-0.0955154559999993,0.23255873930944912,0.6334673355222591,ns
b2123,0.2242760484999999,0.5540179305000001,0.3297418820000002,0.23257477560757658,0.6334373893860796,ns
b1514,-0.5252309534999999,-0.332341354,0.19288959949999995,0.2328128268076174,0.6329930959366268,ns
b2442,-0.7158511374999996,-0.6136033149999993,0.10224782250000031,0.23287149433926055,0.6328836699403573,ns
b1644,0.0379987305,-0.5615557899999999,-0.5995545204999999,0.23361286055242067,0.63150325268459,ns
b1940,-0.17325647099999994,-0.4873424114999999,-0.31408594049999994,0.23378261359185706,0.6311877904448666,ns
b0522,-0.5504714374999997,-0.40133175999999965,0.14913967750000007,0.2339651568147225,0.6308488149395206,ns
b3374,-0.4794753555,-0.15498244599999975,0.3244929095000002,0.23407426216985036,0.6306463368891068,ns
b2500,-0.29385919849999986,-0.4459240299999996,-0.15206483149999972,0.23429292135390742,0.6302408324588513,ns
b0942,0.0844396534999998,0.3084993619999998,0.22405970849999998,0.23449592565313573,0.629864698713216,ns
b4186,0.1468619744999999,0.39522846199999995,0.24836648750000004,0.23453765326038306,0.6297874246312182,ns
b2325,-0.6527160144999997,-0.5202989174999999,0.13241709699999982,0.23467739814245114,0.6295287354320146,ns
b1155,0.9850950635,1.4334680659999999,0.4483730024999999,0.23481068056691518,0.6292821527149687,ns
b1477,0.1319151940000016,0.44696496650000084,0.3150497724999992,0.23484544524576959,0.6292178584051987,ns
b2130,-0.47832568099999984,-0.1387669614999996,0.3395587195000003,0.23493647669874093,0.629049548573112,ns
b1159,0.36079468349999955,0.5926643094999999,0.23186962600000038,0.23532087114706007,0.6283395525433841,ns
b3027,0.1839140771176166,-0.3013284169243283,-0.4852424940419449,0.23571851571710684,0.6276063022531976,ns
b4273,-0.20779720399999974,0.2548991250000001,0.46269632899999985,0.23580727610074212,0.6274427983857586,ns
b1363,0.7387727164999998,1.1337132079999996,0.3949404914999999,0.23583997357663591,0.6273825824791237,ns
b0875,0.18506433549999984,0.35714468850000003,0.17208035300000019,0.2359768677504284,0.6271305677956976,ns
b0117,-0.45045269099999996,-0.24824124299999992,0.20221144800000004,0.236140810041047,0.626828951320072,ns
b2930,0.8346601610000001,0.5207284009999998,-0.3139317600000002,0.23628247340114902,0.6265684916027779,ns
b4620,-0.2383717565000001,0.5066271885,0.7449989450000001,0.23639301612913374,0.6263653581688813,ns
b2065,0.17470237449999934,0.3304694294999999,0.15576705500000057,0.2364137194849487,0.6263273242217491,ns
b0703,-0.1495920020000001,0.024846082499999846,0.17443808449999995,0.23675520645481504,0.625700461702792,ns
b3712,-0.5745641704999991,-0.6732959484999994,-0.09873177800000033,0.2367688368112369,0.6256754594302941,ns
b1779,0.0542522299999994,-0.02841451000000015,-0.08266673999999954,0.23683032084484318,0.625562696659336,ns
b2670,0.810810877,1.3152490075,0.5044381305000001,0.23703514861600733,0.625187250115833,ns
b4373,-0.2060512175000002,-0.035798099000000846,0.17025311849999936,0.23706573893526864,0.6251312063191554,ns
b2223,-0.22914821200000013,0.35562626949999987,0.5847744815,0.23711023783174337,0.625049693858831,ns
b2957,0.29174040250000033,0.39420389900000025,0.10246349649999992,0.23719284721477546,0.6248984116905376,ns
b2720,-0.5708757015,-0.131422225,0.4394534765,0.2372951299444394,0.6247111748039844,ns
b0560,0.2769733909999999,0.749725072,0.47275168100000015,0.23737508406821842,0.6245648684461556,ns
b3839,-0.6356266210000001,-0.8970350010000002,-0.2614083800000001,0.23746895429721093,0.6243931601811099,ns
b4278,0.1135133234999994,-0.0050683030000003,-0.1185816264999997,0.2375330120760361,0.6242760240763994,ns
b3639,-0.26107402099999927,-0.40011077149999963,-0.13903675050000036,0.23767117538841237,0.6240234860414237,ns
b3487,1.2623504040000006,0.9749469479999995,-0.28740345600000117,0.23790951596759533,0.6235881865900375,ns
b3569,-0.04114636400000025,0.1224332714999998,0.16357963550000004,0.2379885111677894,0.6234440078882986,ns
b2510,-0.8720994869999994,-0.6884980469999995,0.1836014399999999,0.23812457248260327,0.6231957866910162,ns
b4095,-0.1677692355000001,-0.2999312,-0.1321619644999999,0.23817915117151314,0.6230962568223645,ns
b2204,0.8087238700000001,1.2029893215,0.3942654514999999,0.23819884925138138,0.6230603409430076,ns
b2067,-0.49115934650000037,-0.11316097750000023,0.37799836900000017,0.2383137028546371,0.6228509853368807,ns
b1403,-0.0939824004999998,0.098167788,0.19215018849999982,0.23843795152186378,0.6226246179555126,ns
b4542,-1.4354483279999999,-0.749987317,0.6854610109999999,0.2385031810512119,0.6225058241552093,ns
b1612,-0.15697773349999886,-0.2951787069999989,-0.13820097350000002,0.23850690739372019,0.6224990388480292,ns
b0072,-0.029709353500000348,-0.1369158350000008,-0.10720648150000045,0.23852277704346192,0.6224701429468307,ns
b3181,-0.2413630995,-0.5187525005000002,-0.2773894010000002,0.2385735437124526,0.6223777184894149,ns
b3298,0.16766366500000005,-0.0887835150000002,-0.2564471800000002,0.2386605631555654,0.6222193389275305,ns
b0274,0.7515353039999999,0.9608705194999998,0.2093352154999999,0.23885052165306625,0.6218738058740302,ns
b2377,0.6363422435000006,0.8310956255000006,0.19475338200000003,0.23912594146449836,0.6213733070972911,ns
b3927,0.6186397809999999,0.475089871,-0.14354990999999995,0.2393071791924466,0.6210442723982822,ns
b2574,-0.0337765819999997,-0.13824204849999955,-0.10446546649999985,0.23967634610236732,0.620374824807043,ns
b1831,-0.7425890039999992,-0.8290815544999992,-0.08649255050000004,0.23983312783902,0.6200908285599692,ns
b3907,-0.2694158909999997,0.11957185300000026,0.3889877439999999,0.24019298839713715,0.6194396744721543,ns
b1196,-0.31484619899999994,0.30848239600000027,0.6233285950000003,0.2402222165909623,0.6193868300027116,ns
b3216,0.14388730150000012,0.387534292,0.24364699049999988,0.240231558499683,0.6193699412212358,ns
b4406,-0.6793252795,-0.43304201900000017,0.24628326049999982,0.240651820478922,0.6186108486304632,ns
b3199,-0.3451170424999996,-0.2226302234999999,0.12248681899999969,0.24085915357111018,0.6182368441808417,ns
b2878,-0.4839063775000002,-0.1249846335000001,0.3589217440000001,0.24094489430706584,0.6180822720926372,ns
b4109,-0.3668024475,-0.2462227985,0.12057964900000001,0.24111648448967984,0.6177730970544238,ns
b0534,0.659303352,1.3407572669999999,0.6814539149999999,0.24113209421278595,0.6177449820244962,ns
b0504,-0.2725550889999999,0.14688631450000006,0.4194414035,0.24116187136084546,0.617691354767974,ns
b1290,-0.38133579299999987,-0.11031088399999955,0.2710249090000003,0.2412374039099924,0.6175553538606415,ns
b1184,-0.04706921000000029,0.15193721699999996,0.19900642700000026,0.24174322223087444,0.6166456934145353,ns
b2212,-0.24668164800000003,0.363750094,0.610431742,0.24205708991378222,0.6160821922408631,ns
b1534,-0.741953796,-0.0874007424999998,0.6545530535000001,0.24222887682900665,0.6157740845623519,ns
b3386,0.0493606059999991,0.17529330699999907,0.12593270099999998,0.2423692221404157,0.6155225309712848,ns
b2682,-0.1376689710000005,-0.2648274335000007,-0.1271584625000002,0.24245782544023767,0.6153637942637867,ns
b1755,-0.7436523944999998,-0.46143592549999957,0.2822164690000002,0.24254743810486804,0.6152033082273424,ns
b3908,-0.3855962899999996,-0.6159182049999989,-0.23032191499999932,0.24344538837334076,0.613598447953085,ns
b0791,-0.21316776250000036,-0.5626291675000004,-0.349461405,0.24357346239387168,0.6133700303401475,ns
b0266,0.13130848699999959,0.29650394499999994,0.16519545800000035,0.2437542228894157,0.613047851684053,ns
b1043,-1.2538098474999997,-0.3828885509999995,0.8709212965000002,0.2440712152689237,0.6124834364246841,ns
b2074,-0.006595194999999601,0.18309461049999995,0.18968980549999956,0.2445250928763085,0.6116765674665683,ns
b3036,-1.4372618055000004,-1.1193274794999999,0.3179343260000005,0.24471423081712498,0.6113407744747572,ns
b2315,0.20230977649999946,0.26591317349999993,0.06360339700000048,0.24471635901104896,0.6113369975842365,ns
b3595,0.04588879449999994,0.24727974849999995,0.201390954,0.24474774210957584,0.6112813060370823,ns
b0488,-0.6022866410000001,-0.7545399740000005,-0.15225333300000043,0.24494906166801259,0.6109242198662946,ns
b1073,-0.8120440955000001,-2.262641454,-1.4505973585,0.2449922091894415,0.6108477260837643,ns
b2291,0.10028864599999915,0.3090201554999989,0.20873150949999975,0.24507170134058143,0.6107068342443299,ns
b1407,0.093188714,0.3685201385000002,0.2753314245000002,0.24508284205199593,0.6106870921056193,ns
b0156,0.5445318835000013,0.31650560050000015,-0.2280262830000011,0.24508601553867934,0.6106814686241041,ns
b1126,0.0595055379999993,-0.013431285500000301,-0.07293682349999961,0.2455377683160522,0.609881695762292,ns
b3988,0.07949759049999905,-0.006927584500001449,-0.08642517500000049,0.24565139275507974,0.6096807692286054,ns
b0780,0.11234296499999935,0.3538988524999995,0.24155588750000012,0.245899748530263,0.609241915392942,ns
b1890,0.03782925900000014,-0.3122708919999999,-0.350100151,0.24617219635456253,0.608760999543052,ns
b0851,-0.08335857649999975,-0.10145763649999925,-0.0180990599999995,0.24641168767152263,0.6083386967881798,ns
b0467,-0.0010367694999988495,0.03509530600000005,0.036132075499998896,0.24769057835727049,0.60609051277334,ns
b0508,0.8500795885000001,1.069119711,0.21904012249999982,0.24816255259985426,0.6052637523547378,ns
b4403,0.280945556999999,0.46336226949999926,0.18241671250000024,0.24816398919354948,0.6052612382650729,ns
b4263,0.5575401689999993,0.7774578139999995,0.21991764500000022,0.24826578688991932,0.6050831257482439,ns
b3045,-0.46555801350000003,-0.2739678945,0.19159011900000006,0.24852437111966155,0.604631016492794,ns
b0996,-0.03792567399999995,0.02282575200000005,0.060751426,0.24859041608488502,0.6045156187421695,ns
b3696,0.471135522,0.7814198124999998,0.31028429049999984,0.24910705396130423,0.6036139743780055,ns
b3464,0.8492109289999998,0.7837471970000003,-0.06546373199999955,0.24929980672547492,0.603278058191342,ns
b1763,-0.014583108499999203,-0.12905182499999984,-0.11446871650000064,0.24975174269774725,0.6024914727060853,ns
b2751,1.1206700185000003,1.1961909420000003,0.07552092350000006,0.24986525806005827,0.6022941251529137,ns
b3499,-0.23048398250000043,-0.4012493040000011,-0.17076532150000065,0.24987945426589647,0.602269451219567,ns
b1566,-0.43088570049999997,-0.7576985595000001,-0.3268128590000001,0.25000412044728954,0.6020528334368663,ns
b2672,0.5232065599999984,0.9433851009999987,0.4201785410000003,0.25001342238395724,0.6020366748847348,ns
b2292,0.7276568480000001,0.9474041335000001,0.2197472855,0.25004150473025233,0.6019878962110877,ns
b0965,-0.8297751515000003,-0.7018902305000001,0.12788492100000015,0.250172748311346,0.601760000408377,ns
b0146,0.7179452749999999,0.9860574584999999,0.2681121835,0.25047847430424797,0.6012295907251565,ns
b1794,-0.07718665799999955,-0.009639160499999449,0.0675474975000001,0.25050737652738414,0.6011794812220004,ns
b3096,-1.2856702525,-1.4894083939999998,-0.2037381414999997,0.25066943994704016,0.6008986092861303,ns
b3154,-0.0850375624999997,0.05573879499999985,0.14077635749999956,0.2509768313725792,0.6003663680466867,ns
b3689,-0.3557970705000004,-0.20690037700000105,0.14889669349999937,0.25097991327801783,0.6003610350990173,ns
b2231,0.3333266549999996,0.23564387399999995,-0.09768278099999964,0.25107072532496916,0.600203922774965,ns
b2763,0.5451145745000003,0.41675185750000043,-0.1283627169999999,0.2511277652901594,0.6001052679892597,ns
b2157,-0.6060330645,-0.7384084314999999,-0.13237536699999986,0.2511441280142815,0.600076971598829,ns
b2058,-0.37800376849999995,0.21737188100000002,0.5953756495,0.25126322574444304,0.5998710690076418,ns
b2306,0.27779401149999927,0.1165046589999998,-0.16128935249999948,0.2513270469599308,0.599760771600911,ns
b0593,-0.4538446330000001,-0.7732109855000004,-0.31936635250000034,0.251459352533363,0.5995322070182142,ns
b2784,0.1278884335000003,0.1755603585000007,0.04767192500000042,0.25177090181889966,0.5989944644971082,ns
b3290,-0.689734193500001,-0.5140859760000005,0.17564821750000048,0.2520029612807084,0.5985943558045086,ns
b1035,-0.315238991500002,-0.26919696700000184,0.04604202450000017,0.252010022915448,0.598582186161674,ns
b0738,0.15110429250000074,0.2722870870000009,0.12118279450000019,0.25212679581187725,0.5983809954389251,ns
b4428,-2.999880234999999,-3.2372336584999997,-0.23735342350000055,0.25226049772657627,0.5981507517120209,ns
b2882,-0.031602140999999945,0.37171106499999995,0.40331320599999987,0.252345276142704,0.5980048207672642,ns
b1389,0.4000850925,-0.1658453339999999,-0.5659304264999999,0.2524167362055546,0.5978818530699312,ns
b2811,-0.5275611449999991,-0.2106533889999995,0.31690775599999954,0.2527239142527215,0.5973536605866321,ns
b0339,-0.23750069149999997,0.14510746500000019,0.38260815650000013,0.2528660556130004,0.5971094658291208,ns
b4100,0.021866399499999953,0.4556516725,0.433785273,0.2528895773981172,0.5970690693181525,ns
b2440,0.0542175685000003,-0.049894690499999894,-0.10411225900000019,0.2529241029934397,0.5970097815758966,ns
b1288,-0.2695847449999995,-0.3871247749999993,-0.1175400299999998,0.2533246931398097,0.5963224747508219,ns
b0692,0.28252954699999994,0.608111786,0.3255822390000001,0.2533617657368162,0.596258922926784,ns
b3241,-0.42675478050000004,-0.14731076050000008,0.27944401999999996,0.25347275494835114,0.5960687148769228,ns
b1584,0.27488924149999855,0.0977109264999991,-0.17717831499999945,0.25352822822355564,0.5959736786217272,ns
b3916,0.418295917,0.5210883855000006,0.10279246850000057,0.2535921620871983,0.5958641735619253,ns
b3825,-0.26935628700000036,-0.09491339650000034,0.1744428905,0.25365446334772773,0.5957574913586622,ns
b2969,-0.41923079399999996,-0.958316714,-0.53908592,0.2539909870459462,0.5951816941897473,ns
b0424,-0.237588423,-0.03272102549999985,0.20486739750000016,0.25408715466070114,0.59501729008929,ns
b2386,-0.2864423435000001,0.09285957649999993,0.37930192,0.2542296987207201,0.5947737172079063,ns
b1024,-0.008543159000000251,-0.12197408500000015,-0.1134309259999999,0.2548013509854635,0.5937982736523211,ns
b4257,0.9035217015000001,0.7457712655000001,-0.15775043600000005,0.2548310254268342,0.593747698191452,ns
b4579,0.0444933220000001,-0.06021771549999995,-0.10471103750000005,0.2549906678063959,0.5934757136615356,ns
b2690,-1.0178753864999992,-1.120716898,-0.10284151150000076,0.2550386975808611,0.5933939181121239,ns
b1869,-0.34035070849999993,-0.11903164300000041,0.22131906549999952,0.25507548448729445,0.5933312797811009,ns
b2275,-0.06670613099999985,0.1122299664999999,0.17893609749999975,0.2552625581016564,0.5930128828156153,ns
b0245,0.31405477000000015,-0.0756009464999999,-0.3896557165000001,0.2554331059039924,0.5927228158445047,ns
b1875,-0.5650360375000001,-0.4684103689999999,0.0966256685000002,0.2554815422072966,0.5926404708994553,ns
b4174,-0.0726366040000003,-0.1620980735000001,-0.08946146949999981,0.255936086298892,0.5918684754431444,ns
b4385,-0.1265009095000002,-0.20676470750000048,-0.08026379800000027,0.25596195427970575,0.591824582634638,ns
b1683,-0.054457587499999904,0.0010657714999999998,0.055523358999999904,0.25603920101277744,0.5916935367187222,ns
b1532,0.0664116269999997,0.32397525749999984,0.25756363050000014,0.25608563635956993,0.5916147800818209,ns
b2874,-0.01476993550000015,0.07498467649999971,0.08975461199999986,0.25611406949764737,0.5915665631272163,ns
b0735,1.2106405045000002,1.5590479940000006,0.34840748950000044,0.25617241911379734,0.5914676305299761,ns
b1161,0.9111699055000004,0.5053538765000001,-0.40581602900000036,0.2565654440840282,0.5908018376502124,ns
b0360,-0.2713870835,0.300820294,0.5722073775000001,0.25673181761574,0.5905203044542306,ns
b1006,-0.1639206384999998,0.20979593400000016,0.37371657249999995,0.25686581583455215,0.5902936885800707,ns
b3191,-0.22869120550000005,-0.07137269299999979,0.15731851250000026,0.25691567300833507,0.5902094010142654,ns
b1238,1.0348372629999996,0.8456750929999992,-0.18916217000000035,0.25704862344806223,0.5899847175332297,ns
b4169,-0.09607821099999955,0.00822242199999975,0.10430063299999931,0.25722030491690073,0.5896947512793146,ns
b0293,0.1018215835,0.27467759149999965,0.17285600799999964,0.2573305077777345,0.589508723023597,ns
b2183,-0.4581326089999997,-0.3121541890000005,0.14597841999999916,0.2575285774663484,0.5891745710992886,ns
b0142,-1.0945742974999995,-1.2336629809999997,-0.13908868350000025,0.25763638834656083,0.5889927975931069,ns
b1861,-0.14603501900000015,-0.18001199050000016,-0.03397697150000001,0.2576396385417417,0.5889873188137399,ns
b1758,-0.23629299299999967,0.04445586950000014,0.2807488624999998,0.2583564844062196,0.5877806337641542,ns
b3467,-0.3652442095000001,-0.11599534999999944,0.24924885950000064,0.2587478825245726,0.5871231955897369,ns
b1244,0.6488338060000003,0.7384954669999995,0.08966166099999917,0.2589015314257672,0.5868653806667382,ns
b0938,1.212123728,0.8264730725,-0.3856506554999999,0.25898308999732594,0.5867285917511865,ns
b2146,0.23754740799999968,0.14103917449999986,-0.09650823349999982,0.25902621170370477,0.5866562860257397,ns
b0158,0.0765936680000001,-0.15126064850000004,-0.22785431650000015,0.25903683539584316,0.5866384742520584,ns
b0290,-0.09178546399999994,0.18337355100000005,0.275159015,0.2600005135313002,0.5850257942461446,ns
b1411,0.21537493300000005,0.37773570900000014,0.1623607760000001,0.2603732887845118,0.584403571288599,ns
b4119,-0.4253363689999998,-0.1438496969999998,0.281486672,0.26049014413320815,0.5842087039557672,ns
b2677,0.13865478549999954,-0.1424163845000001,-0.28107116999999965,0.26049769945537316,0.5841961077512074,ns
b3280,0.9836706785000002,1.3029859885000001,0.3193153099999999,0.2606268400762431,0.5839808614677303,ns
b3546,-0.5620040235000001,-0.37660395650000034,0.18540006699999978,0.26129908014359915,0.5828621191255722,ns
b3821,-0.10843655749999964,-0.28027653549999965,-0.171839978,0.26185499493727893,0.5819391374279225,ns
b0189,-0.5134164379999997,-0.2272892229999996,0.2861272150000001,0.26200827655177816,0.5816849895810434,ns
b4485,-0.6618804775,-0.367573473,0.2943070045,0.2620144969944729,0.5816746789454229,ns
b4328,-0.28513785599999997,-0.4769198929999994,-0.1917820369999994,0.26210607675064085,0.5815229101152914,ns
b4147,0.06452045499999935,-0.1966450260000005,-0.26116548099999987,0.26219811863454867,0.5813704288532775,ns
b4514,0.24689846799999993,1.0582368665,0.8113383985,0.262484823988331,0.5808958010147952,ns
b1550,0.4972358359999989,1.139817557499999,0.6425817215,0.2627655826593817,0.5804315197818701,ns
b3556,-2.8859692875,-2.4935320935000007,0.3924371939999993,0.26288120889685423,0.5802404567391041,ns
b3801,-0.25545054899999986,-0.20394097849999984,0.05150957050000002,0.2630629337828582,0.5799403407687859,ns
b2523,-0.3285157055000014,-0.5525656975000008,-0.22404999199999942,0.2633563928752158,0.579456134846916,ns
b3468,-0.2070180120000002,0.1198760695,0.3268940815000002,0.2635104501705318,0.5792021570684978,ns
b1213,-0.02192470800000015,0.28638784349999996,0.3083125515000001,0.2636592616401849,0.5789569684683831,ns
b1343,0.06573832899999975,0.35791551199999944,0.2921771829999997,0.26372465635969755,0.5788492648960663,ns
b3387,-0.3355798230000011,-0.26157917649999973,0.07400064650000138,0.2637400808746422,0.5788238649735481,ns
b2104,-0.17263562849999925,-0.08599958049999885,0.0866360480000004,0.2637724472487564,0.5787705713096244,ns
b3724,-0.013483442000001851,0.07214219549999785,0.08562563749999971,0.2638854583722204,0.5785845412794034,ns
b3606,0.4815496695000001,0.3546049954999999,-0.1269446740000002,0.26442231254515003,0.5777019009020427,ns
b3247,-0.18864145849999975,-0.069266870999999,0.11937458750000075,0.2648890005603089,0.5769360752820147,ns
b2586,-0.8890695024999999,-0.39345894049999997,0.495610562,0.26509668492626176,0.5765957031504733,ns
b0151,-0.5422856790000004,-0.27379826000000085,0.2684874189999995,0.26535035605525475,0.5761803252845348,ns
b4537,-1.0256977389999995,-0.8566926134999995,0.16900512550000002,0.266079048944352,0.5749893204357334,ns
b1291,-0.3208373189999998,-0.17583322499999984,0.14500409399999994,0.26628954075475325,0.5746458913218615,ns
b3558,0.2287946405000001,0.45800434600000006,0.22920970549999997,0.2663865340077237,0.5744877327823354,ns
b0612,-0.12478995699999994,0.26164870450000005,0.3864386615,0.2664644059673381,0.574360795359281,ns
b3315,-0.3480967450000003,-0.6158825750000005,-0.2677858300000002,0.26654225483838334,0.5742339326468839,ns
b1201,-0.10214599499999985,0.0032416155000001,0.10538761049999995,0.26663131836465936,0.5740888399404772,ns
b0127,-0.13981138249999997,-0.018092308500000452,0.12171907399999951,0.26711437932015347,0.5733027323780794,ns
b3676,-0.25240044500000014,0.0920961289999997,0.34449657399999983,0.26719887385346275,0.5731653765866775,ns
b3729,-0.28525871249999923,-0.36660006549999924,-0.081341353,0.2673355128501366,0.5729433457312756,ns
b0556,0.142467833,0.5820047300000001,0.4395368970000001,0.26772077709847003,0.5723179230638474,ns
b3826,-0.1741437849999996,-0.046838359999999295,0.1273054250000003,0.2683287371212733,0.5713328133330272,ns
b4396,-0.4821797075000003,-0.3591108740000002,0.12306883350000009,0.26859509239016105,0.570901926765381,ns
b0228,0.2091584814999998,0.5981740719999995,0.3890155904999997,0.2686010404254037,0.5708923094255441,ns
b0848,-0.44327311000000047,-0.3278056935000006,0.11546741649999986,0.2693648498301413,0.5696590772128279,ns
b1496,0.47752819050000017,0.7070544215000001,0.22952623099999991,0.26941767639376907,0.5695739137784613,ns
b2761,0.45896822149999994,0.6182817285,0.15931350700000002,0.2694734143044818,0.569484074968507,ns
b3431,0.5997912505000005,0.5110746130000003,-0.08871663750000014,0.26947844023961687,0.569475975039442,ns
b0565,1.033999035000002,0.9372327350000011,-0.09676630000000075,0.27013021487559247,0.5684268359538387,ns
b1781,-0.9452139369999997,-0.6781696764999996,0.2670442605000001,0.27047270880405133,0.5678765494622187,ns
b0742,-0.3422773980000011,-0.4895106525000008,-0.1472332544999997,0.2705053858388119,0.5678240835452462,ns
b2109,0.3563628824999998,0.5164209459999999,0.16005806350000007,0.2710475936766014,0.566954443973177,ns
b1198,0.044170531000000596,-0.16129882949999974,-0.20546936050000034,0.2715457553348147,0.5661569814888283,ns
b1919,-0.07703653199999966,0.051604864500000694,0.12864139650000034,0.2715926537584079,0.5660819813552118,ns
b0758,-0.42736854950000014,-0.5662582669999998,-0.13888971749999968,0.2719393846601967,0.5655278894999584,ns
b2916,-0.8867833274999999,-0.7125358609999992,0.17424746650000067,0.27230549173991186,0.5649435999075952,ns
b2707,-0.04076328450000005,0.062050222999999446,0.1028135074999995,0.2726464780508231,0.564400108000898,ns
b2955,-0.5090113450000007,-0.6613807485000005,-0.15236940349999983,0.27427734757864713,0.5618100590663943,ns
b4361,-0.5311425590000001,-0.3525287570000004,0.17861380199999966,0.27440308251705814,0.5616110142749455,ns
b2676,-0.6127139004999989,-0.36047130349999884,0.252242597,0.27457768192664384,0.5613347657518842,ns
b2603,-0.2263214714999999,-0.04117758149999995,0.18514388999999995,0.2748617459885933,0.5608856990874416,ns
b2949,-0.6669046539999997,-0.45232253349999985,0.2145821204999998,0.2749017865887188,0.56082243766435,ns
b0990,-1.202485285000001,-0.684055410500001,0.5184298745,0.2750116141167399,0.5606489649322667,ns
b4215,0.9540180475000001,1.275642932,0.32162488449999993,0.2750124069588283,0.5606477128889711,ns
b3358,-0.6643768215000008,-0.3634059905000009,0.3009708309999999,0.27517718454664003,0.5603875771089692,ns
b3802,-0.07182374800000074,-0.1627483780000003,-0.09092462999999956,0.27526905745489977,0.5602426041963774,ns
b2990,-0.9471237000000001,-0.4989738385,0.44814986150000014,0.2755293267268281,0.5598321690162223,ns
b3455,-0.2159558905000005,-0.4924819094999999,-0.2765260189999994,0.2756140601117735,0.55969863120126,ns
b0425,-0.3698006095000004,-0.18891609600000064,0.18088451349999973,0.275786689825582,0.5594266978222154,ns
b3107,-1.4994734305000001,-1.7517595149999998,-0.2522860844999997,0.2761988319876095,0.5587781623338124,ns
b4295,0.0026440125000002507,0.1013509230000009,0.09870691050000065,0.2762016927722532,0.5587736640651505,ns
b0426,0.19271197049999866,0.03303830399999885,-0.1596736664999998,0.27689032147751375,0.5576922244724473,ns
b3052,1.2852628705000004,1.1888296305000003,-0.09643324000000009,0.2770288225349056,0.5574750438717522,ns
b4398,-0.31826362999999963,-0.1456554399999996,0.17260819000000002,0.27704262739670854,0.5574534027086624,ns
b2060,-0.040588024500000056,0.2825042085,0.32309223300000006,0.27730888430926914,0.5570362164492446,ns
b3401,0.11658303899999994,-0.054357751499999996,-0.17094079049999994,0.27732946424812593,0.5570039873258501,ns
b0333,-0.20326632100000006,-0.018758986500000047,0.1845073345,0.27739315320778296,0.5569042626599059,ns
b2564,-0.1940324940000004,-0.0377121600000003,0.1563203340000001,0.27750924423720696,0.5567225453184598,ns
b1277,0.2935011974999994,0.18114872899999973,-0.11235246849999969,0.2775409555722049,0.5566729207698222,ns
b4325,-0.3530341324999999,-0.0162376369999999,0.33679649549999996,0.2775472743192353,0.556663033343571,ns
b3041,-0.5847683235000005,-0.38935045700000037,0.19541786650000015,0.2776837338317282,0.556449559623256,ns
b3219,-0.309890711,-0.19731968499999958,0.11257102600000041,0.2778179824257656,0.5562396469514408,ns
b2739,-0.34511296,-0.1914357519999998,0.15367720800000023,0.2778282850070261,0.5562235419060061,ns
b2295,-0.07595395400000046,0.07470414050000015,0.15065809450000062,0.2782785239963216,0.5555203088286641,ns
b3175,-0.1121677799999991,-0.2266854799999995,-0.11451770000000039,0.278459610791994,0.5552377882181102,ns
b2852,-0.052285354999999895,0.29813555300000005,0.3504209079999999,0.27846308811310655,0.555232364911163,ns
b2836,-0.2986706139999997,-0.3357919529999997,-0.037121338999999975,0.2789624856878188,0.554454195845394,ns
b4239,0.19298621549999995,0.0305274999999998,-0.16245871550000016,0.2790182107647247,0.55436745057396,ns
b0264,0.15930251149999997,0.6305237674999999,0.471221256,0.2790615211339203,0.5543000428065264,ns
b1523,-0.41007288949999987,0.009653023999999899,0.41972591349999977,0.2795224008787114,0.5535833820953382,ns
b0002,0.4595833100000011,0.5303556500000006,0.07077233999999955,0.2796517161817888,0.553382511125671,ns
b1716,0.4510819650000002,0.382955410000001,-0.0681265549999992,0.2796841378714885,0.5533321636972189,ns
b1132,-0.6300416380000002,-0.8077020460000006,-0.17766040800000038,0.2799685812686644,0.5528907034694048,ns
b3981,-0.2576505950000003,-0.4114489315000007,-0.1537983365000004,0.2800789575786779,0.5527195186335925,ns
b1595,-0.39498063849999987,-0.2385372910000001,0.15644334749999977,0.28022703189227705,0.5524899731351924,ns
b0506,0.2955637829999995,0.40248341050000036,0.10691962750000084,0.2804434646195474,0.5521546762204788,ns
b2734,-0.33068165699999996,-0.07038260750000004,0.26029904949999993,0.2808829582572826,0.5514746095322796,ns
b2431,-0.048382802999999946,-0.07956881699999971,-0.031186013999999762,0.28105360243655775,0.5512108437163852,ns
b4500,-0.0544547410000001,0.05459333849999985,0.10904807949999995,0.2816012637547713,0.550365400522496,ns
b0379,0.09236802899999999,1.035636503,0.9432684740000001,0.2818109977793384,0.5500420623917416,ns
b2230,-0.7865232185000002,-0.6535298135000001,0.13299340500000012,0.28185145812768986,0.5499797140629822,ns
